Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,BKS Collection (product.metafields.bks.collection),BKS Design (product.metafields.bks.design),BKS Drop (product.metafields.bks.drop),BKS Series (product.metafields.bks.series),Google Product Category (product.metafields.custom.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Boot style (product.metafields.shopify.boot-style),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Luggage/Bag closure (product.metafields.shopify.luggage-bag-closure),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Slipper style (product.metafields.shopify.slipper-style),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Corea del Sud,Price / Corea del Sud,Compare At Price / Corea del Sud,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
glyph-mesh-puffer,,,,,,,,,M,,,Dark blue zipper,,,,,22978377197596356445,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/394126452130367780_2048.jpg?v=1780698390,2,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/394126452130367780_2048.jpg?v=1780698390,kg,,61.19,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,L,,,Dark blue zipper,,,,,30345574410446637024,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7703503006574762440_2048.jpg?v=1780698395,3,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/394126452130367780_2048.jpg?v=1780698390,kg,,61.19,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,XL,,,Dark blue zipper,,,,,30546019428022493978,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9222681706412964529_2048.jpg?v=1780698399,4,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/394126452130367780_2048.jpg?v=1780698390,kg,,61.19,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,2XL,,,Dark blue zipper,,,,,28285713475178796120,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/1699493069157564321_2048.jpg?v=1780698404,5,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/394126452130367780_2048.jpg?v=1780698390,kg,,61.19,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9265045950235297111_2048.jpg?v=1780698409,6,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9389242954372807408_2048.jpg?v=1780698413,7,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-mesh-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/13012846614186548820_2048.jpg?v=1780698420,8,BKS Glyph Mesh™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folklore-block-puffer,BKS Folklore Block™ Puffer Jacket,"<p><em>Puffer jacket in folk block-print. Hand-stamped flowers on black, panel by panel.</em></p>
<p>Lightweight puffer jacket carrying an all-over grid of botanical block-print panels — each cell containing a single flower form rendered in the style of hand-stamped folk textile: carnations, spherical blooms and stylised tulips in red, cobalt, sky blue and white on a deep black ground. The print reads as artisanal, as if each panel were pressed individually from a carved wooden block. Part of the BKS Folklore series, where craft tradition becomes all-over surface.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester shell, black quilted lining</li>
<li>
<strong>Fit:</strong> Regular — true to size</li>
<li>
<strong>Closure:</strong> Full-length zip with stand-up collar</li>
<li>
<strong>Pockets:</strong> Two front zip pockets</li>
<li>
<strong>Cuffs:</strong> Elastic with tonal black accent</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print in block-print style</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry, do not iron, do not bleach, do not dry clean</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<blockquote>
<p>EU Representative: HONSON VENTURES LIMITED, gpsr@honsonventures.com — 3 Gnaftis House flat 102, Limassol, Mesa Geitonia 4003, CY. Generic brand. 2-year warranty in EU and Northern Ireland per Directive 2019/771.</p>
</blockquote>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Puffer Jackets,All Over Prints,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:origin, series:naif, type:puffer-jacket, drop:catalog-reset-2026, status:active, print-type:aop, macro:man",true,Size,S,,Color,Black zipper,,,,,18837615583835399078,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/0df1017e-c961-484e-ac9e-44afad306591.png?v=1781223554,1,BKS Folklore Block Puffer Jacket - BKS Folklore Puffer Jacket,false,BKS Folklore Block Puffer Jacket | BKS Studio,"AOP puffer from the BKS Folklore collection. Folk block-print grid of carnations and tulips in red, cobalt and white on deep black. Made to order.",Apparel & Accessories > Clothing > Tops & Tees > T-Shirts,Unisex,adult,BAKABO-ARCTICMELODY-PUFFER-JACKET-BY-ELYSIAN-FROST-BKS,new,TRUE,no-gtin,All Over Prints,,,,Folklore,Block,catalog-reset-2026,naif,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults; adulti,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; ironing-instructions; tumble-dry; dry-clean-only,,,,multicolor; black; geometric,,,100-polyester,,,,,,mock,,insulated; lightweight; quick-drying; waterproof; pockets,,,,,,s; m; l; xl; 2xl,,long,,,,male,,,,,,,"winter
piumino
unisex",https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,kg,,61.19,true,,,true,,,true,,,true,,,active
folklore-block-puffer,,,,,,,,,M,,,Black zipper,,,,,11447330966116550511,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,2,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,kg,,61.19,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,L,,,Black zipper,,,,,18560562334844503399,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10894499592868866050_2048.jpg?v=1780697583,3,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,kg,,61.19,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,XL,,,Black zipper,,,,,33399053744165399413,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11671895719753475880_2048.jpg?v=1780697588,4,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,kg,,61.19,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,2XL,,,Black zipper,,,,,12308883153374219785,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4927961133519464765_2048.jpg?v=1780697593,5,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17805698170346414917_2048.jpg?v=1780697577,kg,,61.19,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11474122049935398815_2048.jpg?v=1780697597,6,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10791174897978766676_2048.jpg?v=1780697603,7,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folklore-block-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/9146107974758917388_2048.jpg?v=1780697608,8,BKS Folklore Block™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marker-drip-puffer,BKS Marker Drip™ Puffer Jacket,"<p><em>Puffer jacket in action painting drip field. Primary colour, white ground, edge to edge.</em></p>

<p>Lightweight puffer jacket carrying an all-over drip painting composition — yellow, red, cobalt, black and orange thrown and dragged across a white ground, generated through BakAbo's AI design process. The marks move without direction: no centre, no hierarchy, no rest. Front and back read as a single continuous canvas. Part of the BKS Marker series, where the gesture is the garment.</p>

<ul>
<li>
<strong>Material:</strong> 100% polyester shell, black quilted lining</li>
<li>
<strong>Fit:</strong> Regular — true to size</li>
<li>
<strong>Closure:</strong> Full-length zip with stand-up collar</li>
<li>
<strong>Pockets:</strong> Two front zip pockets</li>
<li>
<strong>Cuffs:</strong> Elastic with black accent</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print</li>
<li>
<strong>Care:</strong> Machine wash 30°C. Do not tumble dry. Do not iron. Do not bleach.</li>
</ul>

<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>

<ul>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty per Directive 2019/771</li>
</ul>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Puffer Jackets,All Over Prints,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:token, series:arcade, type:puffer-jacket, drop:catalog-reset-2026, status:active, print-type:aop, macro:man",true,Size,S,,Color,Black zipper,,,,,22762506984266857061,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2c0f7adc-8b88-44b9-85d3-2d4cf0eb4fa9.png?v=1781225640,1,BKS Marker Drip Puffer Jacket - BKS Token Puffer Jacket,false,BKS Marker Drip Puffer Jacket | BKS Studio,"AI-generated all-over print puffer jacket from BKS Token. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",Apparel & Accessories > Clothing > Tops & Tees > T-Shirts,Unisex,adult,BAKABO-FROST-SONATA-PUFFER-JACKET-BY-ELYSIAN-FROST,new,TRUE,no-gtin,All Over Prints,,,,Token,Drip,catalog-reset-2026,arcade,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults; adulti,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; ironing-instructions; tumble-dry,,,,multicolor; violet; white; gray,,,100-polyester; cotton; synthetic,,,,,,mock,,insulated; quick-drying; lightweight; waterproof; pockets,,,,,,s; m; l; xl; 2xl,,long,,,,unisex; male,,,,,,,"winter
piumino
unisex",https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,kg,,61.19,true,,,true,,,true,,,true,,,active
marker-drip-puffer,,,,,,,,,M,,,Black zipper,,,,,19305744249935007318,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,2,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,kg,,61.19,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,L,,,Black zipper,,,,,11213706666771749332,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8928336490311478344_2048.jpg?v=1780697986,3,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,kg,,61.19,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,XL,,,Black zipper,,,,,26004541303834137362,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15581167333229389811_2048.jpg?v=1780697991,4,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,kg,,61.19,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,2XL,,,Black zipper,,,,,31611050091106034724,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3100012239574283094_2048.jpg?v=1780697993,5,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2486897099456878445_2048.jpg?v=1780697980,kg,,61.19,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12872217989117497465_2048.jpg?v=1780697998,6,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6764623366457639381_2048.jpg?v=1780698004,7,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marker-drip-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10639709229709647486_2048.jpg?v=1780698010,8,BKS Marker Drip™ Puffer Jacket Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-clover-pullover-hoodie,BKS Glyph Clover™ Pullover Hoodie,"<p><em>Unisex pullover hoodie in a dense clover-grid field — interlocking four-petal modules in crimson, black and sand beige, edge-to-edge.</em></p>
<p>Medium-weight pullover hoodie in durable polyester. The all-over print is built from a tight repeating module — a four-petal cross form with a woven, textile-like texture — stacked in an interlocking grid across body, sleeves and hood. Crimson red and black on warm sand beige, creating depth and optical rhythm through density alone. From the BKS Glyph series, generated through an AI-driven process and curated by the studio. Kangaroo pouch pocket, adjustable woven drawstring. Custom cut-and-sewn, made in USA from globally sourced parts.</p>
<ul>
<li>· Material: 100% polyester, 7.4 oz/yd²</li>
<li>· Fit: Unisex relaxed fit — true to size</li>
<li>· Features: Kangaroo pouch pocket, adjustable hood with woven drawstring</li>
<li>· Print: All-over sublimated print, edge-to-edge, vivid colour retention</li>
<li>· Construction: Custom cut-and-sewn; made in USA from globally sourced parts</li>
<li>· Care: Machine wash cold (max 30°C / 90°F) — tumble dry low — do not bleach — do not iron — do not dry-clean</li>
</ul>
<table>
<thead>
<tr>
<th>Size</th>
<th>Length (cm)</th>
<th>Width (cm)</th>
<th>Sleeve (cm)</th>
</tr>
</thead>
<tbody>
<tr>
<td>XS</td>
<td>63.5</td>
<td>50.8</td>
<td>60.6</td>
</tr>
</tbody>
</table>
<p><br></p>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Do not dryclean, Do not iron, Tumble dry: low heat, Do not bleach, Machine wash: cold (max 30C or 90F)</p>",Printify,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Pullover Hoodie,"bakabo-enriched, curation:keep, use-case:streetwear, made-to-order, ai-art, brand:bks, collection:glyph, series:brut, type:pullover-hoodie, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,,,,,,,30537834896227910626,100.0,shopify,continue,manual,90.14,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/ChatGPT_Image_12_giu_2026_12_02_40.png?v=1781258686,1,BKS Glyph Clover Pullover Hoodie - BKS Glyph Pullover Hoodie,false,BKS Glyph Clover Pullover Hoodie | BKS Studio,"AI-generated all-over print pullover hoodie from BKS Glyph. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",212,unisex,adult,BAKABO-FROSTLUXE-HOODIE-BY-BAKABO-STUDIOS,new,TRUE,no-gtin,Pullover Hoodie,,,,Glyph,Clover,catalog-reset-2026,brut,Apparel & Accessories > Clothing > Outerwear > Hoodies & Sweatshirts,TRUE,,,universal,adulti,,,,,,machine-washable; tumble-dry; ironing-instructions; dry-clean-only,,,do-not-dryclean,geometric; red; blue,,,100-polyester,,,,,,hooded,,,,,,,,xs; s; m; l; xl; 2xl,,long,,,,unisex,,medium; long,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,59.29,true,,,true,,,true,,,true,,,active
glyph-clover-pullover-hoodie,,,,,,,,,S,,,,,,,,13421317365529077226,100.0,shopify,continue,manual,91.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,2,BKS Glyph Clover™ Pullover Hoodie Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,60.16,,,,,,,,,,,,,
glyph-clover-pullover-hoodie,,,,,,,,,M,,,,,,,,13523248541509330529,100.0,shopify,continue,manual,92.36,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/584115101011398826_2048.jpg?v=1780688532,3,BKS Glyph Clover™ Pullover Hoodie Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,60.76,,,,,,,,,,,,,
glyph-clover-pullover-hoodie,,,,,,,,,L,,,,,,,,30057540647508121310,100.0,shopify,continue,manual,93.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14514225221336836242_2048.jpg?v=1780688538,4,BKS Glyph Clover™ Pullover Hoodie Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,61.80,,,,,,,,,,,,,
glyph-clover-pullover-hoodie,,,,,,,,,XL,,,,,,,,34866045603170392334,100.0,shopify,continue,manual,95.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3578579361537510088_2048.jpg?v=1780688543,5,BKS Glyph Clover™ Pullover Hoodie Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,63.00,,,,,,,,,,,,,
glyph-clover-pullover-hoodie,,,,,,,,,2XL,,,,,,,,10590103615337527744,100.0,shopify,continue,manual,101.64,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8970401161867975933_2048.jpg?v=1780688527,kg,,66.84,,,,,,,,,,,,,
