id,title,visible,approved,collection,tags,variants_count,images_count
65f70141b80e5cfce90d9f1b,Geometric Blue & Yellow One-Piece Swimsuit — Modern Abstract Square Print,False,False,unknown,,70,5
65f6108c6985906bcc05c4a3,Striped Fiesta Swim Trunks — Colorful Serape Pattern All-Over Print,False,False,unknown,,7,7
65f60e553782f03a4605519c,Colorful Striped Flip Flops – Vibrant Summer Beach Sandals (BAK ABO Accent),False,False,unknown,,4,5
65f606e0e4991ff60108b4eb,BKS Marker Scrawl™ Puffer,True,True,marker,,10,7
65f605b7e2aaef3c5a055b1f,Men's Neon Abstract Puffer Jacket — Green & Navy All-Over Print,False,False,unknown,"mens jacket,puffer jacket,neon pattern,bold outerwear,street style,winter jacket,graphic jacket,festival wear,urban fashion,gift for him,casual outerwear,cold weather,techwear look,BakAbo Puffer jacket,BKS,bakabo.club",10,8
65f601518140a94d5e09ce6e,Abstract Navy Coral Puffer Jacket,False,False,unknown,"men jacket,puffer jacket,men outerwear,pattern jacket,blue puffer,casual jacket,streetwear men,winter jacket,everyday wear,gift for him,holiday gift,cold weather,layering jacket,BKS,BakAbo Puffer jacket,bakabo.club",10,8
65f5f895c7a96285890a0806,Striped Black & White Puffer Jacket — '176-761' Quilted Coat,False,False,unknown,,10,9
65f489fdcf54f4f02d0aa50d,Colorblocked Abstract Flip Flops – Bright Geometric Summer Sandals,False,False,unknown,,4,5
65f4893569ea0c2a0105f84f,BKS Flag Bloc™ Swim Trunks,True,True,flag,"BKS Flag Bloc™ Swim Trunks,brand:bks,collection:flag,series:neo-dada,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65f472f7ae1ba49e510825aa,Blue Floral Swim Trunks — White Sketch Hibiscus All-Over Print,False,False,unknown,"swim trunks,men swim,beach shorts,floral swim,blue swimwear,summer trunks,pool party,vacation wear,resort trunks,tropical vibe,casual swim,surf shorts,holiday trunks,BakAbo swim trunks,BKS,bakabo.club",7,3
65f4704c12546eee2a0c7cda,Geometric Maze Pattern Swim Trunks — Black & Gray AOP,False,False,unknown,,7,7
65f4682bcb001838f201672a,BKS Pulse Drift™ One-Piece Swimsuit,True,True,pulse,"brand:bks,collection:pulse,series:optical,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f466489bcc9114750e4116,Floral Tropical One-Piece Swimsuit - Navy Hibiscus Print,False,False,unknown,"floral swimsuit,one piece,tropical swim,women swimwear,beachwear suit,summer bathing,vacation swim,pool party,resort wear,flower print,navy swimsuit,retro swimwear",70,5
65f4638a9f6349e97b0d1054,Blue Vintage Floral One-Piece Swimsuit – Women's Retro Flower Print Bathing Suit,False,False,unknown,,70,5
65f462c482aa45e34d065431,BKS Marker Shatter™ One-Piece Swimsuit,False,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f4601cc35b8a8a9a02c21c,BKS Folklore Velvet™ One-Piece Swimsuit,True,True,folklore,"brand:bks,collection:folklore,series:naif,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f45f25854af3e454001f92,Floral Retro One-Piece Swimsuit — Teal Red Yellow All-Over Print,False,False,unknown,,70,5
65f45c2df21a69505c0c151b,BKS Glyph Quill™ Swim Trunks,True,True,glyph,"brand:bks,collection:glyph,series:glyph,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65f4496bd73baca1da083978,Vincent Delacroix (BKS)💫backpack,False,False,unknown,,1,4
65f446896367c41b220ad0a6,Vivienne Montclair (BKS)🐠backpack,False,False,unknown,,1,5
65f435997ab25ade440553a3,How about Evelyn Sinclair(BKS)🎒backpack,False,False,unknown,,1,5
65f358f7d54ddcb5be0ffdec,Geometric Patchwork One-Piece Swimsuit — Retro Abstract Print,False,False,unknown,,70,4
65f356d91d888528bd09a62a,Striped Earth-Tone One-Piece Swimsuit — Retro Vertical Stripe Bathing Suit,False,False,unknown,,70,5
65f356105b2513e70e01491e,BKS Glyph Crust™ One-Piece Swimsuit,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f354a8eb73ba772f09005b,BKS Glyph Patch™ One-Piece Swimsuit,False,True,glyph,"brand:bks,collection:glyph,series:brut,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f353d6e2b5153bca050bca,BKS Marker Clash™ One-Piece Swimsuit,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f351fded493c0a43050964,Urban Chromatic Flow – Bakabo Studio (BKS) One‑Piece Swimsuit,False,False,unknown,,70,4
65f33d836a152dce260c5954,BKS Glyph Fold™ One-Piece Swimsuit,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:woman,print-type:aop,type:swimwear,use-case:beachwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",70,4
65f318fbb2dd3ef77e0de54a,Gold Swirl Racerback Dress — Abstract Metallic Marble Print,False,False,unknown,,6,8
65f315c234e7a1cb3a0a240b,BKS Folklore Crew™ Racerback Dress,True,True,folklore,,6,7
65f22d2484401d0f0e0cf493,BKS Folklore Citadel™ Racerback Dress,True,True,folklore,,6,7
65f22c58cba78d9b2c05be40,Koi Scale Racerback Dress — Vibrant Japanese Fish Print,False,False,unknown,,6,8
65f22b77a5df023f930c4bff,Beige Honeycomb Pattern Racerback Dress — All-Over Print,False,False,unknown,,6,8
65f22a78d13c8ac032024dea,BKS Marker Tag™ Racerback Dress,True,True,marker,,6,7
65f229e0ab490433da04e61b,Blue Leopard Print Racerback Dress — Women's Patterned Tank Dress,False,False,unknown,,6,8
65f228c6425ab61ced059c0c,Blue & Gold Mosaic Racerback Dress — Abstract Tile Pattern,False,False,unknown,,6,8
65f2276b0092e03aa807a041,Abstract Black & Red Racerback Dress – Modern Graphic AOP,False,False,unknown,,6,8
65f226410d29a003ed0f982b,BKS Marker Flux™ Racerback Dress,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65f224a39a6766ae57048925,Yellow Tribal Pattern Racerback Dress — Geometric All-Over-Print,False,False,unknown,,6,8
65f2234eadb754ef80050c6f,Abstract Black & White Racerback Dress — Modern Geometric AOP,False,False,unknown,,6,8
65f2208591415d01ee0f820d,BKS Marker Cube™ Racerback Dress,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65f21f845a9ae7fdd2079714,BKS Flag Shard™ Racerback Dress,True,True,flag,"brand:bks,collection:flag,series:neo-dada,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65f21e283e5593810603ea1b,BKS Pulse Coil™ Racerback Dress,True,True,pulse,,6,7
65f21d6266b030c2720a9a61,BKS Flag Prism™ Racerback Dress,True,True,flag,"brand:bks,collection:flag,series:neo-dada,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65f21c820f5263fd440dc27c,BKS Token Grid™ Racerback Dress,True,True,token,"brand:bks,collection:token,series:arcade,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65f21bca5a45b75e400922bd,Racerback Dress — Abstract Tribal Stripe Print,False,False,unknown,"racerback dress,women dress,summer dress,aop dress,printed dress,boho dress,festival dress,casual dress,beach dress,tank dress,graphic dress,everyday wear,vacation dress,BakAbo Women's Cut Dress (BKS),bakabo.club,BKS",6,7
65f219592c489806e40f438e,BKS Glyph Swarm™ Racerback Dress,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,14
65f1ab975c9da5ca2b0f2b9b,Geometric Retro Mosaic Racerback Dress — Gray & Orange All-Over Print,False,False,unknown,"racerback dress,women's dress,summer dress,graphic dress,all over print,urban dress,festival dress,casual dress,streetwear dress,boho racerback,travel dress,lightweight dress,orange gray dress",6,8
65f1ab2679a1760dff07f25e,Geometric Petal Print Racerback Dress — Metallic Blue & Gold All-Over Print,False,False,unknown,,6,8
65f1aa638c79f876ab03ee1d,Blue & Gold Mosaic Racerback Dress – Abstract Tile Pattern Summer Dress,False,False,unknown,,6,8
65f1a9c2769eddc7d60dbb08,Yellow Abstract Textured Racerback Dress — All-Over Print Summer Sundress,False,False,unknown,,6,8
65f1a8d1ed00a81c7a048cc4,BKS Flag Patch™ Racerback Dress,True,True,flag,"brand:bks,collection:flag,series:neo-dada,macro:woman,print-type:aop,type:dress,use-case:streetwear,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",6,7
65ec488731ff54612d024bfd,Red Green Tartan Plaid Swim Trunks — Classic Holiday Plaid Beach Shorts,False,False,unknown,,7,8
65ec487e7a2b9c24590ac15b,BKS Marker Glow™ Swim Trunks,True,True,marker,"brand:bks,collection:marker,series:neo-expressionism,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65ec46cc009a2d734c08e80d,Abstract Neon Swirl Flip Flops,False,False,unknown,,4,5
65ec389fab5c20a92c080cb4,Zebra Stripe Flip Flops — Black & White Optical Pattern Beach Sandals,False,False,unknown,,4,4
65ec37a9c4c83564db0dec6a,Monochrome Foliage (BKS)🖤Flip Flops ,False,False,unknown,,4,8
65ec367feaf2dc2d8d0ddd10,Woodgrain Striped Flip Flops – Black & White Casual Beach Sandals,False,False,unknown,,4,5
65ec3469dfbfc19eda061574,Striped Black & White Swim Trunks — Vertical Barcode Pattern,False,False,unknown,,7,7
65ec2dce5fe6666103040d04,Red & Navy Geometric Swim Trunks — All-Over Plaid Grid Pattern,False,False,unknown,"swim trunks,men swim,summer trunks,beach wear,red navy print,geometric swim,vacation shorts,pool party,casual swim,holiday trunks,athleisure swim,surf shorts,board shorts,BakAbo swim trunks,bakabo.club,BKS",7,6
65ec230c1a8ccbef5c057d95,Men's Floral Swim Trunks — Red Vintage Poppy All-Over Print,False,False,unknown,,7,7
65eb60a7fd99f1bc920665ac,Men's Striped Swim Trunks — Neutral Black & Beige Vertical Stripe Swim Shorts,False,False,unknown,,7,7
65eb417ac9e6ce551704aeab,BKS Glyph Flow™ Swim Trunks,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:man,type:swimwear,aop,drop:catalog-reset-2026,status:active,curation:keep",7,6
65eb3cb2afde18718105c114,Blue Coral Reef Pattern Swim Trunks — All-Over Print Beach Shorts,False,False,unknown,,7,7
65e4fd7d2648834d80015f8f,DryEarth Drifters (BKS)-Flip Flops ,False,False,unknown,,4,4
65e4fa6608f0cdfa31025e41,Flip Flops - Blue Mosaic Pattern Beach Sandals,False,False,unknown,,4,5
65e4f8ee04cd18129c018513,Leopard Crest Flip Flops – Statement Animal Print Beach Sandals,False,False,unknown,,4,5
65e4f6c13bb525f49108945f,Abstract Urban Graffiti Flip Flops — BAK ABO Graphic Beach Sandals,False,False,unknown,,4,5
65e4f54e7b3fb7bfe607cbad,Camo Brushstroke Flip Flops — Casual Beach Sandals with Abstract Olive & Navy Print,False,False,unknown,,4,5
65e4f24881cf228a66008040,Flip Flops - Gold Marble Beach Sand Pattern with 'BAK ABO' Accent,False,False,unknown,,4,5
65e4f0ab7f1d364185094c08,Artistic Olive Swirl Flip Flops — Abstract Yellow Marbled Beach Sandals,False,False,unknown,,4,5
65e4eebac1f8f2747400ab34,Serape Stripe Flip Flops — Southwestern Pattern Beach Sandals,False,False,unknown,,4,5
65e48d1de3ca19da0c0b4abb,BKS Tribal Signals™ Flip Flops,False,True,unknown,,4,6
65e48a46a44353a2a50b3f18,Abstract Mosaic Flip Flops – Colorful Geometric Beach Sandals,False,False,unknown,,4,5
65e487d1dfb463a8790c6aec,BKS Lava Motion™ Flip Flops,False,True,unknown,,4,6
65e484f9bedc2d09bb0b7f93,Abstract Orange Grid Flip Flops – Lightweight Summer Beach Sandals,False,False,unknown,,4,5
65e48371bca5225b0d0a165d,Daisy Retro Flip Flops — Boho Floral Beach Sandals,False,False,unknown,,4,5
65e4825832503ff29d04f82d,Monochrome Beetle Pattern Flip Flops — Black & White Bug Print Summer Sandals,False,False,unknown,,4,4
65e4814e504a7fcccb01a259,Tropical Wave Flip Flops – Blue Abstract Beach Sandals,False,False,unknown,,4,5
65e47e13209a6968260a9cdb,Geometric Blue Pattern Flip Flops — Bold Navy Mosaic Beach Sandals,False,False,unknown,,4,5
65e47bf45d8e06020708ef35,Patterned Flip Flops – Olive Geometric Beach Sandals with 'BAK | ABO' Accent,False,False,unknown,,4,5
65e46a9f8541d532ca0af95e,Colorful Abstract Tiger Flip Flops - Vibrant Summer Beach Sandals,False,False,unknown,,4,5
65e466ac26429212a205619a,Blue Geometric Flip Flops — Patterned Beach Sandals,False,False,unknown,,4,5
65e462f70b0fb59c880bfb1a,Blue Houndstooth Flip Flops – Lightweight Summer Beach Sandals,False,False,unknown,,4,5
65dfa360e678e3e50c09de8a,Flip Flops - Geometric Brown Houndstooth Pattern Beach Sandals,False,False,unknown,,4,5
65dfa0ad7b23fcfc780cc08c,Flip Flops - Retro Geometric Pattern with Orange & Blue Stripes (BAK ABO Accent),False,False,unknown,,4,4
65df937ea1f3b72eea05785b,Wavy Sand Stripe Flip Flops — Beach Casual Sandal with Subtle Logo,False,False,unknown,,4,5
65df90496f0e88d75b01e93c,Beach Fish Pattern Flip Flops — Neutral Tan Nautical Sandals,False,False,unknown,,4,5
65df8e6c020e8b04060df79a,Green Celtic Pattern Flip Flops — St. Patrick’s Day Beach Sandals,False,False,unknown,,4,4
65df89bf55e23491a209b86c,Buffalo Plaid Flip Flops – Casual Beach Sandals with Subtle Logo,False,False,unknown,,4,5
65df75a43c944c3e7c0d5cbb,Geometric Pattern Flip Flops — Retro Diamond Beach Sandals,False,False,unknown,,4,4
65df728967ed43075b0e7105,Boho Geometric Flip Flops — Colorful Tribal Pattern Beach Sandals,False,False,unknown,,4,5
65df6507ab5af6220b072460,Color Grid Flip Flops — Pixelated Plaid Beach Sandals,False,False,unknown,,4,4
65c0ffed578b8aa1960fbae7,Red Stripe Hawaiian Shirt - Men's Casual Aloha Button-Up,True,False,unknown,"hawaiian shirt,men's shirt,camp shirt,resort wear,vacation shirt,tropical vibe,casual shirt,summer shirt,striped shirt,button up,beach shirt,aloha shirt,men's summer,bakabo.club,BakAbo Hawaiian Shirt,BKS",16,7
65c0fdd71864035bc2034c1b,BKS Glyph Prism™ Hawaiian Shirt,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:man,print-type:aop,type:hawaiian-shirt,use-case:resort,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",16,7
65c0f54197266e1dcf0a0eaa,Olive Tropical Print Hawaiian Shirt — Men's Relaxed Camp-Collar Button-Up,True,False,unknown,"mens shirt,hawaiian shirt,aloha shirt,summer shirt,vacation shirt,resort wear,tropical shirt,casual shirt,short sleeve,button down,beach outfit,island style,surf shirt,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,8
65c0d6fd52d6037aaf058582,Men's Striped Hawaiian Shirt — Retro Olive & Gold AOP Camp Collar,True,False,unknown,"hawaiian shirt,mens aloha,striped shirt,vacation shirt,resort wear,summer shirt,beach shirt,retro aloha,tropical shirt,casual button,holiday shirt,men's shirt,pool party,BKS,BakAbo Hawaiian Shirt,bakabo.club",16,8
65ba894e8b9c8ec63b0f02b6,Abstract Mosaic Flip Flops — Golden Geometric Beach Sandals,False,False,unknown,,4,5
65b28b6e3f7801844c01e60c, MarotteLegacy (BKS)🏺Unisex Pullover Hoodie,False,False,unknown,,6,4
65b288492394ad1bba0dacf4,HellenicChic Sweater (BKS)🏺Pullover Hoodie,False,False,unknown,,6,4
659ed7352eb5523b48097950,PsychoStamper (BKS)🐞Duffle Bag,True,False,unknown,"Stamp,BakAbo Duffle Bag,Duffle Bag,bakabo.club,bags",2,14
659ececfa8ab6e08f80b742e,Emily Walsh's Vintage Courtier (BKS)🎾Duffle Bag,True,False,unknown,"Tennis,bakabo.club,Australian,Duffle Bag,Bakabo Duffle Bag",2,8
659ec8e817cabfa11c0cdb6b,Chessboard Voyager (BKS)🥸 Duffle Bag,True,False,unknown,"Weft,bakabo.club,Duffle Bag,bags,Bakabo Duffle Bag",2,14
658db1170e2793dd980fe53a,Artisan's Palette (BKS)🎨backpack,False,False,unknown,,1,5
658daa0f798fab77b0004d5b,Anniina Kokko (BKS)🤩backpack,False,False,unknown,,1,4
658c8c19456efe31cd028f15,Pixellate Magenta.(BKS)👾backpack,False,False,unknown,,1,4
658c8b8654ae83e32d0725b2,Cyber Pixel (BKS)👾backpack,False,False,unknown,,1,5
658c8a384214027be7051cec,Pixellate Blu (BKS)👾backpack,False,False,unknown,,1,4
658c89a5a9c7fed5620b1684,Pixellate Yellow (BKS)👾backpack,False,False,unknown,,1,5
658c88a2e6b38de8670e70be,Pixellate Orange(BKS)👾backpack,False,False,unknown,,1,5
658c80edc429e4e3090a49b0,BKS Token Cipher™ Puffer,True,True,token,,10,7
658c6d6d79ea80d1f308ca43,BKS Token Rune™ Puffer,True,True,token,,10,11
658c46b427d7a46ed706f42e,"Boho Beach Towel — Retro Geometric Mermaid Print, Fringe Cotton Beach Blanket",True,False,unknown,"boho cloth,beach towel,boho towel,turkish towel,fringe towel,retro beach,vintage boho,summer towel,surf towel,pool towel,boho decor,music festival,gift for her,BakAbo beach towel,bakabo.club,BKS",1,5
658c454d84a4e7cde40b8a64,Contemplative Visions (BKS)🦇Beach Cloth,True,False,unknown,"Towels,bakabo Beach Cloth,Beach towel,bakabo.club",1,5
658c43b990bc9c8f0f04fd48,Graffiti Symphony (BKS)🏖️Beach Cloth,True,False,unknown,"Towels,bakabo Beach Cloth,bakabo.club",1,5
658c42dc8f1f03323a050e80,Urban Artistry (BKS)🏖️Beach Cloth,True,False,unknown,"Towels,bakabo Beach Cloth,bakabo.club",1,5
6589dd54f6df63d4c70e8f81,Olive Textured Scale Puffer Jacket — Men's Lightweight Quilted Coat,False,False,unknown,"men jacket,puffer jacket,olive jacket,mens outerwear,quilted jacket,casual menswear,winter jacket,everyday coat,army green puffer,mens cold coat,streetwear jacket,lightweight puffer,gift for him,BKS,bakabo.club,BakAbo Puffer jacket",10,7
65884c27f91f72afd7039c3c,Men's Hawaiian Shirt — Vintage Palm Pinstripe AOP,True,False,unknown,"mens shirt,hawaiian shirt,camp shirt,dark aloha,resort shirt,vacation top,tropical print,casual button,summer shirt,beach outfit,retro striped,palmtree design,father day gift,bakabo.club,BKS,BakAbo Hawaiian Shirt",16,8
6588481d15817b1ca30bcb37,Lagoon Map (BKS)🏛️Duffle Bag,True,False,unknown,"Gero,bakabo.club,Duffel Bag,Bakabo Duffle Bag",2,14
6587fb42c544f9365b083d4a,Textured Mauve Puffer Jacket — Men's All-Over Print Quilted Look,False,False,unknown,"men jacket,puffer jacket,mens outerwear,quilted jacket,men winter,cold weather,casual jacket,streetwear men,everyday wear,gifts for him,holiday jacket,autumn jacket,layering piece,BakAbo Puffer jacket,bakabo.club,BKS",10,8
6587f8cf11b3fd24380aac8a,BKS Fawn™ Puffer,True,True,unknown,,10,7
6587f516ffd55a59a8015d4a,BKS Scale™ Puffer,True,True,unknown,,10,7
6585f250d057a57313046ae9,Men's Quilted Puffer Jacket – Black with Subtle Stripe Trim,False,False,unknown,"men puffer,puffer jacket,black puffer,men outerwear,quilted jacket,casual jacket,streetwear men,winter jacket,cold weather,everyday coat,gift for him,holiday jacket,travel coat,BKS,bakabo.club,BakAbo Puffer jacket",10,7
6585f12eff49168f510e68aa,Men's Black Quilted Puffer Jacket — Lightweight Insulated Outerwear,False,False,unknown,,10,8
6585ebdbb996e7149403eb99,Green Cracked Stone Pattern Puffer Jacket,False,False,unknown,"men jacket,puffer jacket,green puffer,textured coat,mens outerwear,casual jacket,lightweight puffer,everyday coat,urban outerwear,cool weather,festival jacket,streetwear men,gift for him,BakAbo Puffer jacket bakabo.club BKS",10,8
6585ea167c66a0b3550d509d,Puffer Jacket — Cracked Stone Texture All-Over Print,False,False,unknown,,10,8
6585dd5d5a7c323a1702da48,Purple Cracked Stone Puffer Jacket — Textured All-Over Print Men’s Outerwear,False,False,unknown,,10,8
65836e08ded4091d3700d7da,Mystic Basquiat Reverie (BKS)🍐Pullover Hoodie ,False,False,unknown,,6,4
65836cde105c5b57a60ce21c,CoinCouture (BKS)🍀Unisex Pullover Hoodie,False,False,unknown,,6,4
658369a293547853a709a1ba,CryptoChic BKS)🍀Unisex Pullover Hoodie ,False,False,unknown,,6,4
658367896350f407ce0c053b,Abstract Walkers Flip Flops — Retro Geometric Beach Sandals,False,False,unknown,,4,5
6582b5199a3da2a57e052263,Compact Companion (BKS)🌳backpack ,False,False,unknown,,1,5
6582b43aace58ff3960638ef,BKS Marker Burst™ Backpack,True,True,marker,,1,5
65809be8e50cd0a9db023260,Green Tropical Pattern Hawaiian Shirt — Men's Casual Aloha Button-Up,True,False,unknown,"mens shirt,hawaiian shirt,green aloha,vacation top,resort wear,summer shirt,casual button,beach shirt,tropical vibe,holiday shirt,men's aloha,island shirt,gift for him,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
6580976cfe6a2b4b7b0097d4,Men's Navy Geometric Hawaiian Shirt — Casual Resort Aloha Button-Up,True,False,unknown,"Hawaiian shirt,men's shirt,summer shirt,navy aloha,resort wear,vacation shirt,tropical shirt,casual button,beach shirt,island shirt,camp collar,mens aloha,summer casual,bakabo.club,BakAbo Hawaiian Shirt,BKS",16,8
65808eff3e1875a1ff020108,Men's Quilted Puffer Jacket — Light Blue Patterned All-Over Print,False,False,unknown,"men jacket,puffer jacket,men outerwear,light blue coat,casual bomber,everyday jacket,winter layering,cold weather wear,men streetwear,urban jacket,gift for him,fall wardrobe,holiday jacket,bakabo.club,BakAbo Puffer jacket,BKS",10,7
65806e9066b5033e430127cb,Puffer Jacket — Subtle Geometric Plum All-Over Print,False,False,unknown,"men jacket,puffer jacket,men outerwear,quilted jacket,casual jacket,everyday wear,winter jacket,cold weather,street style,mens fashion,gift for him,autumn jacket,layering piece,bakabo.club,BKS,BakAbo Puffer jacket",10,7
65806a4bfe5c4ddaeb08814b,Puffer Jacket — Abstract Figure & Urban Collage All-Over Print,False,False,unknown,"men jacket,puffer jacket,men outerwear,graphic puffer,everyday jacket,urban streetwear,winter coat,lightweight puffer,casual jacket,men's fashion,holiday gift,cold weather,layering jacket,BakAbo Puffer jacket,bakabo.club,BKS",10,7
657db7be185cd9bab80ad3b8,Retro Geometric Hawaiian Shirt — Vintage Brown Tiki Pattern Aloha Shirt,False,False,unknown,"hawaiian shirt,men's shirt,tropical shirt,retro pattern,vintage aloha,vacation wear,summer shirt,beach shirt,casual shirt,holiday shirt,resort wear,luau outfit,island shirt,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,7
657cc818fe20cd9b7608126a,Nocturnal Sonata (BKS)🦇backpack,False,False,unknown,,1,4
657cb59569c1a894ce05f86e,Artemisia De Rondio(BKS)🎨backpack,False,False,unknown,,1,4
657cb36592474ee90801352c,Giovanni Roma (BKS)🪰backpack,False,False,unknown,,1,5
657ca9511245a103bb0ea8b1,BKS Folklore Arabesque™ Puffer,True,True,folklore,,10,11
657b4055754c367286044a1b,Men's Mustard Geometric Puffer Jacket,False,False,unknown,,10,8
657b3053f74ccbbdaf02ddfd,Checkerboard Swim Trunks — Distressed Black & Brown All-Over Print,False,False,unknown,"men swim,mens trunks,checkered swim,brown checkers,beach swimwear,summer trunks,casual swim,pool shorts,board short,vacation wear,surf trunks,retro checkers,gift for him,bakabo.club,BKS,BakAbo swim trunks",7,6
657b2d9d6d67b6acdf0eadbe,Abstract Neon Camo Swim Trunks — Pink Green All-Over Print Beach Shorts,False,False,unknown,"swim trunks,men swim,beach shorts,colorful trunks,abstract print,summer swim,pool wear,vacation shorts,tropical vibe,festival wear,surf trunks,gift for him,resort wear,BakAbo swim trunks,BKS,bakabo,bakabo.club",7,5
657b2b043d93c5443b0cf68a,Camo Moss Swim Trunks — Green Woodland All-Over Print,False,False,unknown,"swim trunks,mens swim,camouflage swim,green camo,beach trunks,pool shorts,summer wear,surf shorts,casual swim,vacation shorts,tropical camo,outdoor swim,athletic swim,BakAbo swim trunks,BKS,bakabo.club",7,6
657b28ceac9af10102069116,Neon Leopard Swim Trunks — Bold Yellow Animal Print Beach Shorts,False,False,unknown,"swim trunks,men swimwear,neon leopard,animal print,beach shorts,pool party,summer vacation,tropical vibe,bold swimwear,festival outfit,board shorts,resort wear,vacation style,BakAbo swim trunks,BKS,bakabo,bakabo.club",7,7
657b0852f9855972b503da71,Oceanic Harmony (BKS)🔥Pullover Hoodie,False,False,unknown,,6,4
6579e8d5b2b376b40102ad96,Abstract Confetti Puffer Jacket — Men’s All-Over Print Winter Coat,False,False,unknown,"men jacket,puffer jacket,men outerwear,pattern jacket,retro puffer,colorful coat,urban jacket,casual jacket,streetwear men,winter puffer,gift for him,holiday jacket,everyday outer,BakAbo Puffer jacket,bks,bakabo.club",10,7
657898066057d5a0b80e0193,"Colorblock Swim Trunks – Teal, Orange & Charcoal Beach Shorts",False,False,unknown,"swim trunks,men swim,beach shorts,board shorts,summer swim,pool wear,vacation shorts,casual swim,retro colorblock,surf trunks,men beachwear,swimwear gift,family beach,BakAbo swim trunks,BKS,bakabo.club",7,7
6575c86a1a939bf35c003836,"Men's Red Striped Puffer Jacket — Retro Multicolor Trim, Warm Casual Outerwear",False,False,unknown,"men jacket,puffer jacket,red puffer,striped jacket,men outerwear,casual menswear,everyday jacket,winter puffer,holiday jacket,gift for him,streetwear jacket,lightweight puffer,men bomber,BakAbo Puffer jacket,bakabo.club,BKS",10,8
6574b70e7c643fb64d0db17b,BKS Glyph City™ Hawaiian Shirt,True,True,glyph,"brand:bks,collection:glyph,series:brut,macro:man,print-type:aop,type:hawaiian-shirt,use-case:resort,status:active,curation:keep,drop:catalog-reset-2026,bakabo-enriched",16,7
6574b45ac0b3121934079e9e,Tribal Geo Print Hawaiian Shirt — Blue & Taupe AOP,True,False,unknown,"men's shirt,hawaiian shirt,aztec aloha,tropical shirt,vacation shirt,summer shirt,resort wear,men's aloha,geometric shirt,printed shirt,beach shirt,casual shirt,surf shirt,bakabo.club,BKS,BakAbo Hawaiian Shirt",16,8
6574b3693534c8957a0f1dba,Men's Geometric Blue & Orange Hawaiian Shirt — Tropical Abstract AOP,True,False,unknown,"Hawaiian shirt,tropical shirt,men's aloha,vacation shirt,resort wear,beach shirt,summer shirt,bold print,geometric aloha,festival shirt,pool party,cruise outfit,gift for him,BakAbo Hawaiian Shirt,BKS,bakabo.club",16,8
6574b21069a95e27e0097fbf,Psychedelic Surf Art Hawaiian Shirt — Colorful Ocean Waves & Stars AOP,False,False,unknown,"hawaiian shirt,men's hawaiian,tropical shirt,retro aloha,colorful aloha,bold print top,beach vacation,festival shirt,graphic aloha,summer buttonup,island vibes,casual resort,surf shirt,BakAbo Hawaiian Shirt,bakabo.club,BKS",16,7
